Time,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,,B9156000,
and,Water Temp C,,Turbidity FNU,,Specific Conductivity µS/cm,,pH,,Dissolved Oxygen mg/L,,Chlorophyll µg/L,
Date,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual,Point,Qual
8/14/2020 13:15,24.7,1,25.06,1,300,1,,170,6.07,1,4.36,1
8/14/2020 13:30,24.7,1,23.29,1,301,1,,170,6.2,1,4.48,1
8/14/2020 13:45,24.8,1,22.05,1,305,1,,170,6.09,1,4.57,1
8/14/2020 14:00,24.8,1,21.8,1,308,1,,170,6.31,1,4.82,1
8/14/2020 14:15,24.6,1,21.17,1,312,1,,170,5.72,1,2.89,1
8/14/2020 14:30,24.7,1,23.7,1,311,1,,170,5.86,1,4.02,1
8/14/2020 14:45,24.7,1,20.52,1,309,1,,170,5.86,1,3.75,1
8/14/2020 15:00,24.8,1,22.69,1,310,1,,170,5.97,1,3.66,1
8/14/2020 15:15,24.7,1,24.31,1,310,1,,170,6.22,1,5.39,1
8/14/2020 15:30,24.7,1,24.67,1,314,1,,170,6.13,1,5.27,1
8/14/2020 15:45,24.8,1,23.96,1,312,1,,170,6.2,1,5.47,1
8/14/2020 16:00,24.9,1,22.88,1,309,1,,170,6.35,1,5.73,1
8/14/2020 16:15,25,1,24.71,1,307,1,,170,6.39,1,6.16,1
8/14/2020 16:30,25,1,24.43,1,298,1,,170,6.49,1,6.71,1
8/14/2020 16:45,25.1,1,25.35,1,288,1,,170,6.76,1,7.07,1
8/14/2020 17:00,25,1,25.37,1,290,1,,170,6.57,1,6.93,1
8/14/2020 17:15,25.1,1,23.77,1,287,1,,170,6.53,1,7.18,1
8/14/2020 17:30,25,1,22.37,1,286,1,,170,6.35,1,5.27,1
8/14/2020 17:45,24.7,1,23.76,1,285,1,,170,5.9,1,4.5,1
8/14/2020 18:00,24.6,1,22.46,1,286,1,,170,5.29,1,3.61,1
8/14/2020 18:15,25,1,21.85,1,288,1,,170,5.98,1,4.58,1
8/14/2020 18:30,25.4,1,23.47,1,290,1,,170,6.78,1,5.73,1
8/14/2020 18:45,25.4,1,21.46,1,293,1,,170,6.36,1,5.05,1
8/14/2020 19:00,25.6,1,21.3,1,300,1,,170,6.7,1,6.71,1
8/14/2020 19:15,25.2,1,23.33,1,296,1,,170,5.96,1,5.04,1
8/14/2020 19:30,25.3,1,22.03,1,296,1,,170,6.11,1,4.99,1
8/14/2020 19:45,25.3,1,22.14,1,299,1,,170,6.12,1,7.19,1
8/14/2020 20:00,25.2,1,22.13,1,297,1,,170,5.67,1,4.68,1
8/14/2020 20:15,25.3,1,21.73,1,297,1,,170,5.38,1,5.65,1
8/14/2020 20:30,25.3,1,20.54,1,298,1,,170,5.65,1,3.84,1
8/14/2020 20:45,25.4,1,21.79,1,300,1,,170,5.53,1,4.95,1
8/14/2020 21:00,25.3,1,20.46,1,299,1,,170,5.63,1,4.16,1
8/14/2020 21:15,25.3,1,20.18,1,298,1,,170,5.36,1,3.78,1
8/14/2020 21:30,25.1,1,18.96,1,296,1,,170,4.96,1,3.96,1
8/14/2020 21:45,25.2,1,18.22,1,296,1,,170,4.77,1,3.74,1
8/14/2020 22:00,25,1,19.99,1,295,1,,170,4.99,1,4.07,1
8/14/2020 22:15,24.8,1,22.19,1,288,1,,170,5.18,1,4.06,1
8/14/2020 22:30,24.9,1,22.11,1,288,1,,170,5.62,1,5.74,1
8/14/2020 22:45,24.9,1,22.66,1,283,1,,170,5.75,1,5.39,1
8/14/2020 23:00,25,1,24.1,1,285,1,,170,5.83,1,5.76,1
8/14/2020 23:15,24.8,1,25.63,1,280,1,,170,5.69,1,5.75,1
8/14/2020 23:30,24.7,1,26.45,1,277,1,,170,5.65,1,5.59,1
8/14/2020 23:45,24.8,1,26.5,1,275,1,,170,5.76,1,6,1
8/15/2020 0:00,25.7,1,23.13,1,288,1,,170,6.92,1,5.99,1
8/15/2020 0:15,25.6,1,27.11,1,283,1,,170,6.7,1,5.75,1
8/15/2020 0:30,25.8,1,22.11,1,281,1,,170,6.92,1,5.59,1
8/15/2020 0:45,25.8,1,23.58,1,282,1,,170,7.07,1,6.09,1
8/15/2020 1:00,25.8,1,24.04,1,280,1,,170,7.01,1,5.9,1
8/15/2020 1:15,25.9,1,26.82,1,283,1,,170,7.04,1,5.81,1
8/15/2020 1:30,25.7,1,29.56,1,286,1,,170,6.87,1,5.8,1
8/15/2020 1:45,25.6,1,26.99,1,287,1,,170,6.68,1,5.79,1
8/15/2020 2:00,25.6,1,25.29,1,291,1,,170,6.66,1,5.61,1
8/15/2020 2:15,25.6,1,29.75,1,297,1,,170,6.65,1,5.33,1
8/15/2020 2:30,25.6,1,27.2,1,299,1,,170,6.6,1,5.35,1
8/15/2020 2:45,25.6,1,32.15,1,297,1,,170,6.57,1,5.61,1
8/15/2020 3:00,25.6,1,25.95,1,294,1,,170,6.53,1,5.24,1
8/15/2020 3:15,25.6,1,28.86,1,291,1,,170,6.49,1,5.08,1
8/15/2020 3:30,25.6,1,28.14,1,286,1,,170,6.5,1,5.04,1
8/15/2020 3:45,25.6,1,27.54,1,281,1,,170,6.51,1,5,1
8/15/2020 4:00,25.5,1,29.49,1,275,1,,170,6.44,1,4.66,1
8/15/2020 4:15,25.5,1,27.44,1,274,1,,170,6.37,1,4.68,1
8/15/2020 4:30,25.5,1,26.7,1,270,1,,170,6.4,1,4.89,1
8/15/2020 4:45,25.5,1,22.47,1,271,1,,170,5.68,1,3.75,1
8/15/2020 5:00,25.5,1,26.44,1,271,1,,170,6.24,1,4.82,1
8/15/2020 5:15,25.4,1,26.83,1,269,1,,170,6.34,1,4.87,1
8/15/2020 5:30,25.4,1,28.13,1,270,1,,170,6.36,1,5.08,1
8/15/2020 5:45,25.4,1,25.95,1,273,1,,170,6.33,1,4.98,1
8/15/2020 6:00,25.4,1,26.81,1,281,1,,170,6.29,1,5.1,1
8/15/2020 6:15,25.4,1,27.37,1,282,1,,170,6.27,1,4.97,1
8/15/2020 6:30,25.4,1,26.59,1,280,1,,170,6.19,1,4.74,1
8/15/2020 6:45,25.4,1,24.61,1,281,1,,170,6.14,1,4.9,1
8/15/2020 7:00,25.4,1,26.75,1,280,1,,170,6.1,1,4.77,1
8/15/2020 7:15,25.3,1,26.22,1,281,1,,170,6.06,1,4.83,1
8/15/2020 7:30,25.3,1,27.9,1,282,1,,170,6.07,1,4.75,1
8/15/2020 7:45,25.4,1,25.94,1,283,1,,170,6.07,1,4.74,1
8/15/2020 8:00,25.4,1,27.71,1,283,1,,170,6.03,1,4.93,1
8/15/2020 8:15,25.4,1,26.21,1,284,1,,170,6.06,1,4.98,1
8/15/2020 8:30,25.4,1,25.69,1,285,1,,170,6.06,1,4.9,1
8/15/2020 8:45,25.5,1,25.09,1,286,1,,170,6.03,1,4.8,1
8/15/2020 9:00,25.5,1,30.31,1,286,1,,170,5.87,1,4.66,1
8/15/2020 9:15,25.5,1,25.5,1,286,1,,170,5.57,1,3.83,1
8/15/2020 9:30,25.6,1,27.49,1,287,1,,170,5.6,1,4.24,1
8/15/2020 9:45,25.5,1,27.94,1,287,1,,170,5.4,1,3.48,1
8/15/2020 10:00,25.6,1,22.75,1,287,1,,170,5.8,1,4.41,1
8/15/2020 10:15,25.7,1,22.4,1,288,1,,170,5.33,1,3.19,1
8/15/2020 10:30,25.7,1,26.08,1,288,1,,170,5.4,1,3.14,1
8/15/2020 10:45,25.7,1,24.34,1,288,1,,170,5.71,1,3.39,1
8/15/2020 11:00,25.8,1,28.61,1,289,1,,170,5.24,1,4.53,1
8/15/2020 11:15,25.8,1,22.93,1,289,1,,170,5.34,1,3.11,1
8/15/2020 11:30,25.9,1,24.52,1,289,1,,170,5.29,1,2.64,1
8/15/2020 11:45,25.9,1,22.77,1,289,1,,170,5.37,1,2.97,1
8/15/2020 12:00,25.9,1,24.6,1,290,1,,170,5.74,1,3.56,1
8/15/2020 12:15,25.9,1,25.47,1,291,1,,170,5.8,1,3.67,1
8/15/2020 12:30,26,1,27.32,1,291,1,,170,5.68,1,3.57,1
8/15/2020 12:45,26.1,1,25.32,1,291,1,,170,5.74,1,3.68,1
8/15/2020 13:00,26,1,23.44,1,292,1,,170,5.98,1,3.71,1
8/15/2020 13:15,26.2,1,22,1,292,1,,170,6.08,1,3.3,1
8/15/2020 13:30,26.2,1,19.4,1,292,1,,170,5.85,1,2.7,1
8/15/2020 13:45,26.5,1,19.32,1,292,1,,170,5.9,1,3.8,1
8/15/2020 14:00,27.5,1,22.14,1,290,1,,170,6.48,1,4.58,1
8/15/2020 14:15,26.6,1,18.77,1,292,1,,170,5.43,1,2.71,1
8/15/2020 14:30,27,1,18.08,1,293,1,,170,5.91,1,3.16,1
8/15/2020 14:45,27.3,1,19.96,1,293,1,,170,6.14,1,4.71,1
8/15/2020 15:00,27.7,1,18.28,1,293,1,,170,5.89,1,3.1,1
8/15/2020 15:15,28,1,19.78,1,294,1,,170,6.3,1,3,1
8/15/2020 15:30,28.6,1,20.3,1,290,1,,170,6.85,1,5.11,1
8/15/2020 15:45,27.8,1,19.07,1,293,1,,170,6.29,1,2.83,1
8/15/2020 16:00,28.5,1,21.13,1,286,1,,170,6.94,1,4.87,1
8/15/2020 16:15,27.8,1,20.31,1,285,1,,170,6.42,1,5.16,1
8/15/2020 16:30,26.6,1,19.04,1,293,1,,170,5.77,1,3.73,1
8/15/2020 16:45,28,1,20.71,1,287,1,,170,6.89,1,6.31,1
8/15/2020 17:00,28.3,1,21.85,1,276,1,,170,7.72,1,6.9,1
8/15/2020 17:15,28.3,1,20.56,1,272,1,,170,7.74,1,6.53,1
8/15/2020 17:30,28.1,1,21.03,1,269,1,,170,7.62,1,6.22,1
8/15/2020 17:45,28.1,1,20.66,1,267,1,,170,7.83,1,6.56,1
8/15/2020 18:00,27.9,1,21.18,1,271,1,,170,7.72,1,6.78,1
8/15/2020 18:15,27.3,1,23.5,1,276,1,,170,6.8,1,5.68,1
8/15/2020 18:30,27.4,1,21.1,1,278,1,,170,6.76,1,6.18,1
8/15/2020 18:45,27.6,1,20.68,1,276,1,,170,7.3,1,6.23,1
8/15/2020 19:00,27.9,1,20.67,1,275,1,,170,7.61,1,5.41,1
8/15/2020 19:15,28.2,1,20,1,272,1,,170,8.16,1,6.48,1
8/15/2020 19:30,28.2,1,20.04,1,271,1,,170,7.75,1,5.13,1
8/15/2020 19:45,27.9,1,19.73,1,274,1,,170,7.18,1,5.25,1
8/15/2020 20:00,27.9,1,21.4,1,274,1,,170,7.58,1,5.13,1
8/15/2020 20:15,28,1,17.48,1,274,1,,170,7.22,1,4.03,1
8/15/2020 20:30,28.1,1,18.53,1,273,1,,170,7.18,1,4.54,1
8/15/2020 20:45,28,1,20.58,1,274,1,,170,7.54,1,5.89,1
8/15/2020 21:00,28,1,18.64,1,275,1,,170,6.69,1,3.65,1
8/15/2020 21:15,28,1,18.25,1,274,1,,170,6.91,1,3.57,1
8/15/2020 21:30,28,1,25.08,1,274,1,,170,6.76,1,4.32,1
8/15/2020 21:45,28,1,22.45,1,274,1,,170,6.31,1,3.39,1
8/15/2020 22:00,27.9,1,25.85,1,274,1,,170,5.78,1,3.26,1
8/15/2020 22:15,27.8,1,20.23,1,274,1,,170,5.69,1,3.08,1
8/15/2020 22:30,27.5,1,21.17,1,277,1,,170,5.89,1,3.53,1
8/15/2020 22:45,27.6,1,21.24,1,277,1,,170,5.68,1,3.02,1
8/15/2020 23:00,27.4,1,20.31,1,279,1,,170,5.92,1,3.41,1
8/15/2020 23:15,27.3,1,22.44,1,279,1,,170,5.74,1,4.08,1
8/15/2020 23:30,27.2,1,20.93,1,279,1,,170,6.62,1,5.55,1
8/15/2020 23:45,27.2,1,21.12,1,306,1,,170,6.5,1,5.38,1
8/16/2020 0:00,26.6,1,21.64,1,290,1,,170,5.81,1,5.07,1
8/16/2020 0:15,27.2,1,21.28,1,284,1,,170,6.62,1,5.45,1
8/16/2020 0:30,27.2,1,20.86,1,286,1,,170,6.96,1,5.48,1
8/16/2020 0:45,27,1,21.7,1,287,1,,170,6.88,1,5.71,1
8/16/2020 1:00,26.9,1,23.38,1,286,1,,170,6.86,1,5.32,1
8/16/2020 1:15,26.8,1,26.56,1,286,1,,170,7,1,5.59,1
8/16/2020 1:30,26.3,1,26.23,1,284,1,,170,6.19,1,5.68,1
8/16/2020 1:45,26.4,1,24.46,1,283,1,,170,6.56,1,5.53,1
8/16/2020 2:00,26.3,1,24.17,1,281,1,,170,6.59,1,5.09,1
8/16/2020 2:15,26.1,1,25.6,1,278,1,,170,6.35,1,5.24,1
8/16/2020 2:30,26.1,1,26.8,1,276,1,,170,6.26,1,5.08,1
8/16/2020 2:45,26,1,26.49,1,276,1,,170,6.22,1,5.25,1
8/16/2020 3:00,26,1,26.83,1,276,1,,170,6.19,1,4.72,1
8/16/2020 3:15,26,1,30.23,1,278,1,,170,6.13,1,4.72,1
8/16/2020 3:30,26.1,1,26.04,1,282,1,,170,6.15,1,4.61,1
8/16/2020 3:45,26.1,1,25.63,1,289,1,,170,6.12,1,4.65,1
8/16/2020 4:00,26.2,1,24.68,1,304,1,,170,6.17,1,4.66,1
8/16/2020 4:15,26.3,1,22.92,1,316,1,,170,6.19,1,4.51,1
8/16/2020 4:30,26.3,1,23.49,1,318,1,,170,6.2,1,4.77,1
8/16/2020 4:45,26.3,1,23.84,1,314,1,,170,6.22,1,4.92,1
8/16/2020 5:00,26.3,1,23.21,1,307,1,,170,6.2,1,4.61,1
8/16/2020 5:15,26.2,1,22.84,1,300,1,,170,6.21,1,4.81,1
8/16/2020 5:30,26.2,1,25.3,1,296,1,,170,6.05,1,4.63,1
8/16/2020 5:45,26.2,1,23.15,1,292,1,,170,6.02,1,4.59,1
8/16/2020 6:00,26.2,1,23.04,1,293,1,,170,6.13,1,5.32,1
8/16/2020 6:15,26.2,1,24.34,1,293,1,,170,6.19,1,4.93,1
8/16/2020 6:30,26.2,1,24.74,1,296,1,,170,6.17,1,8.09,1
8/16/2020 6:45,26.2,1,23.4,1,297,1,,170,6.05,1,5.04,1
8/16/2020 7:00,26.2,1,24.02,1,302,1,,170,6.04,1,4.84,1
8/16/2020 7:15,26.2,1,25.12,1,308,1,,170,5.92,1,5.11,1
8/16/2020 7:30,26.2,1,23.52,1,310,1,,170,5.59,1,4.58,1
8/16/2020 7:45,26.2,1,24,1,310,1,,170,5.65,1,4.46,1
8/16/2020 8:00,26.1,1,24.55,1,310,1,,170,5.63,1,4.3,1
8/16/2020 8:15,26.1,1,25.99,1,310,1,,170,5.69,1,5.16,1
8/16/2020 8:30,26.1,1,23.14,1,310,1,,170,5.46,1,4.31,1
8/16/2020 8:45,26.1,1,24.04,1,310,1,,170,5.52,1,4.12,1
8/16/2020 9:00,26.1,1,25.9,1,310,1,,170,5.58,1,4.51,1
8/16/2020 9:15,26.1,1,24.98,1,310,1,,170,5.63,1,4.38,1
8/16/2020 9:30,26.1,1,28.81,1,310,1,,170,5.67,1,4.49,1
8/16/2020 9:45,26.1,1,22.9,1,309,1,,170,5.38,1,4.01,1
8/16/2020 10:00,26.1,1,25.36,1,309,1,,170,5.45,1,3.97,1
8/16/2020 10:15,26.1,1,25.7,1,309,1,,170,5.37,1,3.93,1
8/16/2020 10:30,26.1,1,24.96,1,307,1,,170,5.48,1,3.83,1
8/16/2020 10:45,26.3,1,24.03,1,306,1,,170,5.82,1,4.73,1
8/16/2020 11:00,26.3,1,24.77,1,305,1,,170,5.8,1,3.74,1
8/16/2020 11:15,26.3,1,25.73,1,304,1,,170,5.83,1,4.04,1
8/16/2020 11:30,26.4,1,25.45,1,303,1,,170,5.88,1,4.02,1
8/16/2020 11:45,26.5,1,26,1,302,1,,170,6.02,1,4.2,1
8/16/2020 12:00,26.5,1,25.84,1,302,1,,170,5.98,1,4.27,1
8/16/2020 12:15,26.7,1,25.5,1,301,1,,170,6.1,1,4.67,1
8/16/2020 12:30,26.5,1,20.48,1,303,1,,170,5.67,1,3.57,1
8/16/2020 12:45,26.6,1,20.99,1,303,1,,170,5.58,1,3.23,1
8/16/2020 13:00,26.5,1,26.39,1,303,1,,170,5.32,1,3.32,1
8/16/2020 13:15,26.5,1,24.79,1,303,1,,170,5.4,1,3.19,1
8/16/2020 13:30,26.4,1,20.36,1,304,1,,170,5.18,1,2.56,1
8/16/2020 13:45,26.4,1,22.3,1,303,1,,170,5.39,1,3.06,1
8/16/2020 14:00,26.4,1,19.08,1,303,1,,170,4.98,1,2.53,1
8/16/2020 14:15,26.7,1,23.4,1,302,1,,170,5.58,1,3.72,1
8/16/2020 14:30,26.3,1,21.96,1,304,1,,170,5.27,1,2.78,1
8/16/2020 14:45,26.3,1,21.03,1,305,1,,170,4.42,1,2.64,1
8/16/2020 15:00,26.3,1,18.99,1,305,1,,170,4.7,1,2.63,1
8/16/2020 15:15,26.4,1,20.06,1,304,1,,170,4.89,1,2.76,1
8/16/2020 15:30,26.4,1,17.33,1,307,1,,170,5.01,1,2.78,1
8/16/2020 15:45,26.5,1,21.13,1,306,1,,170,5.32,1,4.04,1
8/16/2020 16:00,26.6,1,19.69,1,307,1,,170,5.55,1,3.54,1
8/16/2020 16:15,26.7,1,17.62,1,307,1,,170,5.53,1,3.24,1
8/16/2020 16:30,26.7,1,20.11,1,307,1,,170,5.47,1,3.46,1
8/16/2020 16:45,26.7,1,19.76,1,309,1,,170,5.57,1,3.93,1
8/16/2020 17:00,26.6,1,22.35,1,310,1,,170,5.56,1,4.18,1
8/16/2020 17:15,26.7,1,21.57,1,310,1,,170,5.6,1,4.13,1
8/16/2020 17:30,26.7,1,22.75,1,309,1,,170,5.44,1,4.54,1
8/16/2020 17:45,26.7,1,23.46,1,303,1,,170,5.66,1,5.1,1
8/16/2020 18:00,26.8,1,23.52,1,298,1,,170,5.79,1,4.86,1
8/16/2020 18:15,26.8,1,23.93,1,300,1,,170,5.74,1,4.88,1
8/16/2020 18:30,26.7,1,22.64,1,298,1,,170,5.41,1,3.8,1
8/16/2020 18:45,26.9,1,20.83,1,301,1,,170,5.4,1,3.25,1
8/16/2020 19:00,27,1,20.32,1,301,1,,170,5.46,1,3.39,1
8/16/2020 19:15,27.1,1,21.59,1,300,1,,170,5.65,1,4.85,1
8/16/2020 19:30,27.1,1,18.67,1,302,1,,170,4.97,1,2.8,1
8/16/2020 19:45,27.6,1,20.05,1,305,1,,170,6.26,1,5.27,1
8/16/2020 20:00,27.6,1,20.77,1,303,1,,170,6.37,1,5.15,1
8/16/2020 20:15,27.7,1,19.12,1,305,1,,170,6.35,1,5.14,1
8/16/2020 20:30,27.5,1,21.83,1,305,1,,170,6.3,1,5.87,1
8/16/2020 20:45,27.6,1,19.78,1,306,1,,170,6.47,1,5.67,1
8/16/2020 21:00,27.5,1,17.65,1,305,1,,170,5.76,1,3.39,1
8/16/2020 21:15,27.5,1,18.04,1,305,1,,170,5.85,1,4.26,1
8/16/2020 21:30,27.5,1,18.31,1,305,1,,170,5.75,1,4.58,1
8/16/2020 21:45,27.4,1,19.33,1,306,1,,170,6.14,1,5.08,1
8/16/2020 22:00,27.4,1,20.26,1,307,1,,170,6.05,1,4.25,1
8/16/2020 22:15,27.4,1,19.52,1,307,1,,170,5.83,1,3.75,1
8/16/2020 22:30,27.4,1,17.68,1,307,1,,170,5.56,1,3.58,1
8/16/2020 22:45,27.3,1,19.96,1,308,1,,170,5.34,1,3.88,1
8/16/2020 23:00,27.3,1,18.04,1,308,1,,170,4.91,1,3.04,1
8/16/2020 23:15,27.3,1,19.14,1,308,1,,170,4.67,1,2.89,1
8/16/2020 23:30,27.3,1,19.83,1,308,1,,170,4.51,1,2.95,1
8/16/2020 23:45,27.2,1,20.48,1,308,1,,170,4.79,1,3.19,1
8/17/2020 0:00,27.2,1,21.48,1,308,1,,170,4.81,1,3.72,1
8/17/2020 0:15,27.1,1,25.31,1,308,1,,170,5.01,1,3.89,1
8/17/2020 0:30,27,1,23.33,1,306,1,,170,4.82,1,3.6,1
8/17/2020 0:45,27,1,22.63,1,307,1,,170,5.35,1,4.27,1
8/17/2020 1:00,27,1,19.26,1,308,1,,170,5.54,1,4.43,1
8/17/2020 1:15,27.2,1,18.8,1,323,1,,170,5.98,1,4.95,1
8/17/2020 1:30,27.2,1,18.43,1,318,1,,170,6.2,1,5.07,1
8/17/2020 1:45,27.2,1,18.79,1,300,1,,170,6.4,1,5.35,1
8/17/2020 2:00,27.2,1,18.87,1,294,1,,170,6.5,1,5.32,1
8/17/2020 2:15,27.1,1,20.63,1,287,1,,170,6.44,1,5.31,1
8/17/2020 2:30,27,1,21.61,1,280,1,,170,6.33,1,5.34,1
8/17/2020 2:45,27,1,22.93,1,278,1,,170,6.3,1,5.21,1
8/17/2020 3:00,27,1,23.12,1,280,1,,170,6.3,1,5.19,1
8/17/2020 3:15,27,1,22.98,1,286,1,,170,6.29,1,5.25,1
8/17/2020 3:30,27,1,22.73,1,296,1,,170,6.33,1,5.32,1
8/17/2020 3:45,27,1,24.68,1,306,1,,170,6.28,1,5.14,1
8/17/2020 4:00,27,1,24.14,1,317,1,,170,6.17,1,4.82,1
8/17/2020 4:15,26.9,1,25.92,1,323,1,,170,6.09,1,4.79,1
8/17/2020 4:30,26.9,1,21.85,1,326,1,,170,6.01,1,4.74,1
8/17/2020 4:45,26.9,1,26.36,1,332,1,,170,5.96,1,4.83,1
8/17/2020 5:00,26.9,1,22.76,1,333,1,,170,5.86,1,4.73,1
8/17/2020 5:15,26.9,1,25.05,1,339,1,,170,5.84,1,5.17,1
8/17/2020 5:30,26.9,1,27.67,1,337,1,,170,5.79,1,4.92,1
8/17/2020 5:45,26.9,1,21.19,1,331,1,,170,5.81,1,4.77,1
8/17/2020 6:00,26.9,1,23.22,1,329,1,,170,5.53,1,4.99,1
8/17/2020 6:15,26.8,1,20.45,1,326,1,,170,5.31,1,3.95,1
8/17/2020 6:30,26.8,1,20.57,1,327,1,,170,5.44,1,4.54,1
8/17/2020 6:45,26.8,1,23,1,326,1,,170,5.72,1,4.86,1
8/17/2020 7:00,26.8,1,23.16,1,329,1,,170,5.73,1,5,1
8/17/2020 7:15,26.8,1,21.67,1,332,1,,170,5.78,1,5.43,1
8/17/2020 7:30,26.8,1,21.79,1,334,1,,170,5.65,1,4.56,1
8/17/2020 7:45,26.8,1,23.76,1,335,1,,170,5.63,1,4.74,1
8/17/2020 8:00,26.8,1,21.55,1,335,1,,170,5.54,1,4.07,1
8/17/2020 8:15,26.8,1,22.75,1,335,1,,170,5.59,1,4.59,1
8/17/2020 8:30,26.9,1,23,1,334,1,,170,5.62,1,4.39,1
8/17/2020 8:45,26.9,1,24.26,1,334,1,,170,5.62,1,4.49,1
8/17/2020 9:00,26.9,1,24.08,1,333,1,,170,5.63,1,4.52,1
8/17/2020 9:15,26.9,1,23.49,1,332,1,,170,5.7,1,4.42,1
8/17/2020 9:30,27,1,23.88,1,330,1,,170,5.69,1,4.49,1
8/17/2020 9:45,27,1,23.93,1,330,1,,170,5.68,1,4.72,1
8/17/2020 10:00,27.1,1,21.65,1,328,1,,170,5.8,1,4.29,1
8/17/2020 10:15,27.2,1,22.36,1,327,1,,170,5.85,1,4.39,1
8/17/2020 10:30,27.2,1,22.34,1,326,1,,170,5.85,1,4.35,1
8/17/2020 10:45,27.3,1,22.06,1,325,1,,170,5.9,1,4.2,1
8/17/2020 11:00,27.3,1,23.58,1,325,1,,170,5.81,1,3.85,1
8/17/2020 11:15,27.4,1,22.16,1,323,1,,170,5.96,1,3.97,1
8/17/2020 11:30,27.5,1,22.5,1,322,1,,170,6.05,1,4.02,1
8/17/2020 11:45,27.6,1,22.06,1,322,1,,170,6.07,1,3.81,1
8/17/2020 12:00,27.8,1,22.47,1,322,1,,170,6.22,1,3.91,1
8/17/2020 12:15,27.6,1,24.53,1,319,1,,170,6.25,1,4.39,1
8/17/2020 12:30,27.6,1,22.81,1,318,1,,170,6.25,1,3.98,1
8/17/2020 12:45,27.7,1,24.41,1,318,1,,170,6.27,1,3.95,1
8/17/2020 13:00,27.7,1,23.84,1,317,1,,170,6.27,1,4.38,1
8/17/2020 13:15,27.8,1,24.96,1,317,1,,170,6.28,1,4.41,1
8/17/2020 13:30,27.7,1,23.75,1,317,1,,170,6.22,1,4.14,1
8/17/2020 13:45,27.7,1,23.9,1,316,1,,170,6.27,1,4.56,1
8/17/2020 14:00,27.7,1,23.78,1,315,1,,170,6.32,1,4.7,1
8/17/2020 14:15,27.7,1,22.18,1,314,1,,170,6.3,1,4.85,1
8/17/2020 14:30,27.7,1,23.41,1,313,1,,170,6.33,1,5.15,1
8/17/2020 14:45,27.7,1,21.88,1,312,1,,170,6.33,1,5.35,1
8/17/2020 15:00,27.7,1,21.05,1,311,1,,170,6.32,1,5.6,1
8/17/2020 15:15,27.7,1,21.69,1,311,1,,170,6.26,1,5.89,1
8/17/2020 15:30,27.7,1,21.82,1,310,1,,170,6.3,1,6.01,1
8/17/2020 15:45,27.7,1,21.25,1,310,1,,170,6.24,1,5.57,1
8/17/2020 16:00,27.6,1,20.27,1,310,1,,170,6.17,1,5.71,1
8/17/2020 16:15,27.6,1,21.41,1,310,1,,170,6.17,1,5.75,1
8/17/2020 16:30,27.6,1,21.12,1,309,1,,170,6.16,1,6.06,1
8/17/2020 16:45,27.6,1,20,1,310,1,,170,6.18,1,5.78,1
8/17/2020 17:00,27.6,1,20.09,1,311,1,,170,6.18,1,5.57,1
8/17/2020 17:15,27.6,1,19.59,1,310,1,,170,6.1,1,6.56,1
8/17/2020 17:30,27.5,1,19.42,1,311,1,,170,5.81,1,4.97,1
8/17/2020 17:45,27.5,1,17.9,1,313,1,,170,5.56,1,3.59,1
8/17/2020 18:00,27.5,1,17.99,1,312,1,,170,5.5,1,4.88,1
8/17/2020 18:15,27.5,1,16.76,1,314,1,,170,5.54,1,5.01,1
8/17/2020 18:30,27.5,1,18.59,1,325,1,,170,5.64,1,4.64,1
8/17/2020 18:45,27.5,1,19.98,1,326,1,,170,6.03,1,5.25,1
8/17/2020 19:00,27.4,1,20.31,1,334,1,,170,5.76,1,5.3,1
8/17/2020 19:15,27.4,1,16.84,1,332,1,,170,5.79,1,4.92,1
8/17/2020 19:30,27.4,1,18.33,1,333,1,,170,5.71,1,4.48,1
8/17/2020 19:45,27.4,1,19.6,1,336,1,,170,5.7,1,4.34,1
8/17/2020 20:00,27.4,1,21.14,1,334,1,,170,5.63,1,4.56,1
8/17/2020 20:15,27.4,1,20.29,1,334,1,,170,5.7,1,4.36,1
8/17/2020 20:30,27.4,1,19.16,1,333,1,,170,5.56,1,4.24,1
8/17/2020 20:45,27.3,1,19.6,1,333,1,,170,5.62,1,4.81,1
8/17/2020 21:00,27.3,1,20.87,1,332,1,,170,5.56,1,4.48,1
8/17/2020 21:15,27.3,1,20.13,1,333,1,,170,5.49,1,4.16,1
8/17/2020 21:30,27.3,1,18.06,1,335,1,,170,5.39,1,4.12,1
8/17/2020 21:45,27.3,1,18.94,1,332,1,,170,5.54,1,4.21,1
8/17/2020 22:00,27.3,1,17.84,1,328,1,,170,5.47,1,4.13,1
8/17/2020 22:15,27.2,1,18.41,1,326,1,,170,5.38,1,4.14,1
8/17/2020 22:30,27.2,1,18.35,1,330,1,,170,5.34,1,3.96,1
8/17/2020 22:45,27.2,1,17.32,1,331,1,,170,5.31,1,4,1
8/17/2020 23:00,27.2,1,19.25,1,330,1,,170,5.21,1,3.81,1
8/17/2020 23:15,27.2,1,17.85,1,330,1,,170,5.12,1,3.71,1
8/17/2020 23:30,27.2,1,17.79,1,330,1,,170,5.02,1,3.55,1
8/17/2020 23:45,27.2,1,17.28,1,330,1,,170,5.09,1,3.57,1
8/18/2020 0:00,27.1,1,18.15,1,330,1,,170,4.59,1,2.91,1
